gene,frequency,go_terms
Akt3,2,"regulation of cell size (GO:0008361, p=1.96e-05); regulation of cellular component size (GO:0032535, p=4.39e-03)"
Dleu2,2,"negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05)"
Ntm,2,"negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05)"
Sparcl1,2,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04)"
Malat1,2,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04)"
Mapk8,2,"dendrite development (GO:0016358, p=3.26e-04); neuron migration (GO:0001764, p=1.39e-03)"
Nck2,2,"dendrite development (GO:0016358, p=3.26e-04); regulation of cellular component size (GO:0032535, p=4.39e-03)"
Slc1a2,2,"adult behavior (GO:0030534, p=7.16e-04); forebrain development (GO:0030900, p=2.05e-02)"
Rapgef1,2,"positive regulation of cell projection organization (GO:0031346, p=1.16e-02); cell junction assembly (GO:0034329, p=3.16e-02)"
Plppr4,1,"axonogenesis (GO:0007409, p=1.13e-14)"
Kif26b,1,"developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09)"
Apba1,1,"locomotory behavior (GO:0007626, p=7.05e-06)"
Cacna1e,1,"locomotory behavior (GO:0007626, p=7.05e-06)"
Gnao1,1,"locomotory behavior (GO:0007626, p=7.05e-06)"
Mbd5,1,"regulation of developmental growth (GO:0048638, p=2.53e-05)"
Cxadr,1,"regulation of developmental growth (GO:0048638, p=2.53e-05)"
Csmd3,1,"dendrite development (GO:0016358, p=3.26e-04)"
Hecw1,1,"dendrite development (GO:0016358, p=3.26e-04)"
Spire1,1,"dendrite development (GO:0016358, p=3.26e-04)"
Plppr5,1,"positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Tubb2a,1,"forebrain development (GO:0030900, p=2.05e-02)"
Ubb,1,"forebrain development (GO:0030900, p=2.05e-02)"
Fat4,1,"forebrain development (GO:0030900, p=2.05e-02)"
Herc1,1,"forebrain development (GO:0030900, p=2.05e-02)"
Pkp4,1,"cell junction assembly (GO:0034329, p=3.16e-02)"
Cnksr2,1,"postsynapse organization (GO:0099173, p=3.18e-02)"
