gene,frequency,go_terms
Dpysl3,3,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); positive regulation of cell projection organization (GO:0031346, p=1.81e-08); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Stmn2,3,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); positive regulation of cell projection organization (GO:0031346, p=1.81e-08); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Apc,2,"axonogenesis (GO:0007409, p=5.69e-23); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Raph1,2,"axonogenesis (GO:0007409, p=5.69e-23); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Actg1,2,"axonogenesis (GO:0007409, p=5.69e-23); cell junction assembly (GO:0034329, p=2.13e-09)"
Cacnb4,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Dpp6,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Cacna1d,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Ryr2,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Akap9,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Scn3a,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Kcnma1,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Gnaq,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Ank2,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Kcnh7,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Cacna1h,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Kcnd2,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Sez6,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); dendrite development (GO:0016358, p=6.27e-13)"
Hnrnpa1,2,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11)"
Phactr1,2,"dendrite development (GO:0016358, p=6.27e-13); neuron migration (GO:0001764, p=7.05e-11)"
Camk1d,2,"dendrite development (GO:0016358, p=6.27e-13); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Cit,2,"dendrite development (GO:0016358, p=6.27e-13); negative regulation of cell projection organization (GO:0031345, p=8.07e-09)"
Tnik,2,"dendrite development (GO:0016358, p=6.27e-13); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Kidins220,2,"dendrite development (GO:0016358, p=6.27e-13); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Malat1,2,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10)"
Tubb5,2,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10)"
Dctn1,2,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10)"
Shisa6,2,"postsynapse organization (GO:0099173, p=1.26e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Pde8b,2,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09)"
Thra,2,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09)"
Bsn,2,"cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Fmn1,2,"cell junction assembly (GO:0034329, p=2.13e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Ptprg,2,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Dync1i2,2,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Crmp1,2,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Dleu2,2,"negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Stmn1,1,"axonogenesis (GO:0007409, p=5.69e-23)"
Lrrc4c,1,"axonogenesis (GO:0007409, p=5.69e-23)"
Arhgef28,1,"axonogenesis (GO:0007409, p=5.69e-23)"
Celf4,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Ubb,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Slc8a1,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Kcnh5,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Igsf9b,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Gabra4,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Rgs7bp,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Kcnh1,1,"regulation of membrane potential (GO:0042391, p=1.77e-13)"
Hecw2,1,"dendrite development (GO:0016358, p=6.27e-13)"
Rere,1,"dendrite development (GO:0016358, p=6.27e-13)"
Arid1b,1,"dendrite development (GO:0016358, p=6.27e-13)"
Sybu,1,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11)"
Nav1,1,"neuron migration (GO:0001764, p=7.05e-11)"
Satb2,1,"neuron migration (GO:0001764, p=7.05e-11)"
Nexmif,1,"neuron migration (GO:0001764, p=7.05e-11)"
Mrtfa,1,"neuron migration (GO:0001764, p=7.05e-11)"
Astn2,1,"neuron migration (GO:0001764, p=7.05e-11)"
Cnksr2,1,"postsynapse organization (GO:0099173, p=1.26e-09)"
Limch1,1,"cell junction assembly (GO:0034329, p=2.13e-09)"
Ptprj,1,"cell junction assembly (GO:0034329, p=2.13e-09)"
Cdh13,1,"cell junction assembly (GO:0034329, p=2.13e-09)"
Unc13c,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Prkcg,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Slc4a10,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Shisa9,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Tshz3,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Rasgrf1,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Sorcs2,1,"regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Syt1,1,"developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Fut9,1,"positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Tenm1,1,"positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Tox,1,"positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Itpr1,1,"positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Ccdc88a,1,"positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
